scene,video,frame,video_length,mse,phase
R03,03,525,674,0.008443623781204224,154
R03,03,526,674,0.008440408855676651,154
R03,03,527,674,0.008427590131759644,155
R03,03,528,674,0.008510442450642586,155
R03,03,529,674,0.00847699772566557,155
R03,03,530,674,0.008468374609947205,155
R03,03,531,674,0.008508372120559216,155
R03,03,532,674,0.008517196401953697,155
R03,03,533,674,0.008493850007653236,156
R03,03,534,674,0.008545715361833572,156
R03,03,535,674,0.008546880446374416,156
R03,03,536,674,0.008556182496249676,156
R03,03,537,674,0.008511850610375404,156
R03,03,538,674,0.008477951399981976,156
R03,03,539,674,0.008469423279166222,157
R03,03,540,674,0.008372589945793152,157
R03,03,541,674,0.008409621194005013,159
R03,03,542,674,0.00845168437808752,159
R03,03,543,674,0.008521785959601402,159
R03,03,544,674,0.008651732467114925,146
R03,03,545,674,0.008682716637849808,146
R03,03,546,674,0.00863800197839737,146
R03,03,547,674,0.008618171326816082,147
R03,03,548,674,0.008648120798170567,147
R03,03,549,674,0.00863891001790762,147
R03,03,550,674,0.008606215938925743,147
R03,03,551,674,0.008583837188780308,162
R03,03,552,674,0.008532138541340828,162
R03,03,553,674,0.008528873324394226,40
R03,03,554,674,0.008530991151928902,40
R03,03,555,674,0.00858905166387558,42
R03,03,556,674,0.008681146427989006,42
R03,03,557,674,0.008719490841031075,42
R03,03,558,674,0.008806087076663971,42
R03,03,559,674,0.00870647095143795,43
R03,03,560,674,0.008671293035149574,43
R03,03,561,674,0.008688552305102348,43
R03,03,562,674,0.008707946166396141,43
R03,03,563,674,0.008702059276401997,43
R03,03,564,674,0.008693805895745754,165
R03,03,565,674,0.008701237849891186,166
R03,03,566,674,0.008711636066436768,166
R03,03,567,674,0.00872728880494833,166
R03,03,568,674,0.008708219975233078,166
R03,03,569,674,0.008678697049617767,166
R03,03,570,674,0.008628468960523605,166
R03,03,571,674,0.00859302282333374,166
R03,03,572,674,0.008554908446967602,166
R03,03,573,674,0.008548600599169731,166
R03,03,574,674,0.008521279320120811,167
R03,03,575,674,0.008547194302082062,167
R03,03,576,674,0.008573081344366074,167
R03,03,577,674,0.00856785848736763,167
R03,03,578,674,0.008617174811661243,168
R03,03,579,674,0.008627227507531643,168
R03,03,580,674,0.008544813841581345,168
R03,03,581,674,0.008551755920052528,169
R03,03,582,674,0.00857630930840969,169
R03,03,583,674,0.00860580988228321,170
R03,03,584,674,0.008642539381980896,170
R03,03,585,674,0.008702604100108147,171
R03,03,586,674,0.00871790386736393,171
R03,03,587,674,0.008738601580262184,172
R03,03,588,674,0.008666074834764004,172
R03,03,589,674,0.00866546668112278,172
R03,03,590,674,0.008575567975640297,173
R03,03,591,674,0.008544666692614555,173
R03,03,592,674,0.008549495600163937,174
R03,03,593,674,0.008534419350326061,174
R03,03,594,674,0.008534660562872887,174
R03,03,595,674,0.008556382730603218,174
R03,03,596,674,0.00863705575466156,174
R03,03,597,674,0.008622980676591396,175
R03,03,598,674,0.008656195364892483,175
R03,03,599,674,0.008638255298137665,175
R03,03,600,674,0.008557835593819618,175
R03,03,601,674,0.008587747812271118,175
R03,03,602,674,0.008623490110039711,176
R03,03,603,674,0.008631691336631775,175
R03,03,604,674,0.008639652281999588,176
R03,03,605,674,0.008631011471152306,177
R03,03,606,674,0.008629655465483665,177
R03,03,607,674,0.008627505972981453,177
R03,03,608,674,0.008622327819466591,177
R03,03,609,674,0.008630787953734398,177
R03,03,610,674,0.008622504770755768,177
R03,03,611,674,0.008609402924776077,177
R03,03,612,674,0.008613517507910728,177
R03,03,613,674,0.008645175024867058,178
R03,03,614,674,0.008631180971860886,178
R03,03,615,674,0.008641756139695644,178
R03,03,616,674,0.008660375140607357,180
R03,03,617,674,0.008654102683067322,180
R03,03,618,674,0.008669717237353325,181
R03,03,619,674,0.008667541667819023,181
R03,03,620,674,0.008608095347881317,182
R03,03,621,674,0.008706379681825638,182
R03,03,622,674,0.00894077867269516,183
R03,03,623,674,0.009213926270604134,183
R03,03,624,674,0.00938582792878151,184
R03,03,625,674,0.009825021028518677,183
R03,03,626,674,0.009650662541389465,183
R03,03,627,674,0.009698274545371532,184
R03,03,628,674,0.009463551454246044,185
R03,03,629,674,0.009837719611823559,184
R03,03,630,674,0.009346824139356613,184
R03,03,631,674,0.009554976597428322,186
R03,03,632,674,0.009395891800522804,186
R03,03,633,674,0.009674591943621635,186
R03,03,634,674,0.009162316098809242,186
R03,03,635,674,0.00958687998354435,186
R03,03,636,674,0.0089168231934309,186
R03,03,637,674,0.008846349082887173,187
R03,03,638,674,0.008880840614438057,187
R03,03,639,674,0.008548441343009472,187
R03,03,640,674,0.008316371589899063,188
R03,03,641,674,0.00830106995999813,188
R03,03,642,674,0.008173712529242039,188
R03,03,643,674,0.008207904174923897,189
R03,03,644,674,0.00802924670279026,189
R03,03,645,674,0.00795283354818821,190
R03,03,646,674,0.007855590432882309,190
R03,03,647,674,0.0078572453930974,191
R03,03,648,674,0.00787168275564909,191
R03,03,649,674,0.007845230400562286,191
R03,03,650,674,0.007859759032726288,191
R03,03,651,674,0.007846259512007236,191
R03,03,652,674,0.0078531913459301,192
R03,03,653,674,0.007821339182555676,192
R03,03,654,674,0.00783722847700119,192
R03,03,655,674,0.007836081087589264,192
R03,03,656,674,0.007864720188081264,193
R03,03,657,674,0.00785093940794468,193
R03,03,658,674,0.00784994661808014,193
R03,03,659,674,0.007852192036807537,193
R03,03,660,674,0.007810014300048351,193
R03,03,661,674,0.007842948660254478,193
R03,03,662,674,0.007865958847105503,193
R03,03,663,674,0.007879339158535004,193
R03,03,664,674,0.007876411080360413,193
R03,03,665,674,0.007867262698709965,193
R03,03,666,674,0.007861213758587837,193
R03,04,8,683,0.008330589160323143,0
R03,04,9,683,0.00834170076996088,0
R03,04,10,683,0.008348271250724792,0
R03,04,11,683,0.008328985422849655,0
R03,04,12,683,0.0083494633436203,0
R03,04,13,683,0.008350064978003502,0
R03,04,14,683,0.008355247788131237,0
R03,04,15,683,0.008365673944354057,0
R03,04,16,683,0.008363166823983192,0
R03,04,17,683,0.008364317938685417,0
R03,04,18,683,0.008366202935576439,0
R03,04,19,683,0.00836719386279583,0
R03,04,20,683,0.008295385167002678,0
R03,04,21,683,0.008307607844471931,0
R03,04,22,683,0.00835238117724657,2
R03,04,23,683,0.008336732164025307,3
R03,04,24,683,0.008335886523127556,3
R03,04,25,683,0.008313192054629326,4
R03,04,26,683,0.00830327719449997,4
R03,04,27,683,0.008381946012377739,4
R03,04,28,683,0.008322800509631634,5
R03,04,29,683,0.008388187736272812,5
R03,04,30,683,0.008323827758431435,5
R03,04,31,683,0.008364219218492508,5
R03,04,32,683,0.008390632458031178,5
R03,04,33,683,0.008369768969714642,6
R03,04,34,683,0.00839169230312109,7
R03,04,35,683,0.008436264470219612,7
R03,04,36,683,0.008406984619796276,7
R03,04,37,683,0.008377859368920326,7
R03,04,38,683,0.008435547351837158,7
R03,04,39,683,0.008415043354034424,8
R03,04,40,683,0.008335686288774014,8
R03,04,41,683,0.00836287159472704,8
R03,04,42,683,0.008372517302632332,10
R03,04,43,683,0.008380372077226639,11
R03,04,44,683,0.008337661623954773,12
R03,04,45,683,0.008370477706193924,12
R03,04,46,683,0.008350910618901253,12
R03,04,47,683,0.008334003388881683,12
R03,04,48,683,0.008262451738119125,12
R03,04,49,683,0.00823998637497425,12
R03,04,50,683,0.008229279890656471,12
R03,04,51,683,0.008273055776953697,13
R03,04,52,683,0.008172455243766308,13
R03,04,53,683,0.00822808500379324,13
R03,04,54,683,0.00821995921432972,13
R03,04,55,683,0.00826352834701538,13
R03,04,56,683,0.008226423524320126,13
R03,04,57,683,0.008235365152359009,132
R03,04,58,683,0.008269218727946281,15
R03,04,59,683,0.00827962439507246,15
R03,04,60,683,0.008252590894699097,14
R03,04,61,683,0.008236756548285484,13
R03,04,62,683,0.008251503109931946,14
R03,04,63,683,0.008237799629569054,14
R03,04,64,683,0.008261865936219692,14
R03,04,65,683,0.008245948702096939,14
R03,04,66,683,0.008255427703261375,15
R03,04,67,683,0.00826836097985506,15
R03,04,68,683,0.008274734020233154,15
R03,04,69,683,0.008315685205161572,16
R03,04,70,683,0.008282854221761227,18
R03,04,71,683,0.00831323117017746,19
R03,04,72,683,0.008311940357089043,19
R03,04,73,683,0.008322784677147865,19
R03,04,74,683,0.0083039291203022,19
R03,04,75,683,0.008319647051393986,19
R03,04,76,683,0.008281910791993141,20
R03,04,77,683,0.00830716174095869,20
R03,04,78,683,0.00828512478619814,20
R03,04,79,683,0.008308404125273228,20
R03,04,80,683,0.008233457803726196,20
R03,04,81,683,0.008250454440712929,21
R03,04,82,683,0.008297761902213097,21
R03,04,83,683,0.008309097960591316,22
R03,04,84,683,0.008323648944497108,22
R03,04,85,683,0.008319852873682976,22
R03,04,86,683,0.008322538807988167,22
R03,04,87,683,0.008302062749862671,23
R03,04,88,683,0.008293094113469124,23
R03,04,89,683,0.008283990435302258,23
R03,04,90,683,0.008323528803884983,23
R03,04,91,683,0.008331112563610077,24
R03,04,92,683,0.00836070068180561,24
R03,04,93,683,0.008344191126525402,24
R03,04,94,683,0.008394608274102211,25
R03,04,95,683,0.008420772850513458,25
R03,04,96,683,0.008412225171923637,25
R03,04,97,683,0.008439751341938972,26
R03,04,98,683,0.008462779223918915,26
R03,04,99,683,0.00848127156496048,26
R03,04,100,683,0.008445690385997295,27
R03,04,101,683,0.008459269069135189,150
R03,04,102,683,0.008449582383036613,150
R03,04,103,683,0.00844366755336523,150
R03,04,104,683,0.008462686091661453,28
R03,04,105,683,0.008483832702040672,29
R03,04,106,683,0.008495820686221123,19
R03,04,107,683,0.008469962514936924,19
R03,04,108,683,0.008486677892506123,19
R03,04,109,683,0.00849269237369299,20
R03,04,110,683,0.008464342914521694,20
R03,04,111,683,0.008472865447402,20
R03,04,112,683,0.00849197618663311,20
R03,04,113,683,0.008504694327712059,31
R03,04,114,683,0.008508222177624702,32
R03,04,115,683,0.008500957861542702,32
R03,04,116,683,0.008532633073627949,32
R03,04,117,683,0.008536012843251228,32
R03,04,118,683,0.008541537448763847,32
R03,04,119,683,0.008571881800889969,33
R03,04,120,683,0.008489347994327545,23
R03,04,121,683,0.00852126069366932,23
R03,04,122,683,0.00855320505797863,23
R03,04,123,683,0.008589854463934898,35
R03,04,124,683,0.008596966974437237,35
R03,04,125,683,0.008594807237386703,35
R03,04,126,683,0.008623892441391945,35
R03,04,127,683,0.008620626293122768,36
R03,04,128,683,0.008628892712295055,36
R03,04,129,683,0.008630054071545601,36
R03,04,130,683,0.00862603634595871,36
R03,04,131,683,0.008614404127001762,37
R03,04,132,683,0.008601149544119835,37
R03,04,133,683,0.008600573986768723,37
R03,04,134,683,0.0085893040522933,38
R03,04,135,683,0.008597902953624725,38
R03,04,136,683,0.008587139658629894,38
R03,04,137,683,0.008585301227867603,39
R03,04,138,683,0.008585887961089611,39
R03,04,139,683,0.008548645302653313,39
R03,04,140,683,0.008476964198052883,39
R03,04,141,683,0.008486498147249222,40
R03,04,142,683,0.008530311286449432,40
R03,04,143,683,0.00854413490742445,40
R03,04,144,683,0.008564206771552563,41
R03,04,145,683,0.00856368150562048,41
R03,04,146,683,0.008535639382898808,42
R03,04,147,683,0.008526293560862541,43
R03,04,148,683,0.008544916287064552,43
R03,04,149,683,0.008531272411346436,43
R03,04,150,683,0.008522401563823223,32
R03,04,151,683,0.008515404537320137,32
R03,04,152,683,0.008505521342158318,32
R03,04,153,683,0.008498837240040302,32
R03,04,154,683,0.008485219441354275,32
R03,04,155,683,0.008494543842971325,33
R03,04,156,683,0.008503654971718788,45
R03,04,157,683,0.00848916545510292,46
R03,04,158,683,0.00852931197732687,34
R03,04,159,683,0.008545920252799988,35
R03,04,160,683,0.008477754890918732,35
R03,04,161,683,0.008501521311700344,35
R03,04,162,683,0.008492203429341316,35
R03,04,163,683,0.008519802242517471,77
R03,04,164,683,0.008551943115890026,77
R03,04,165,683,0.008543644100427628,77
R03,04,166,683,0.008546574972569942,52
R03,04,167,683,0.008551825769245625,52
R03,04,168,683,0.008551977574825287,52
R03,04,169,683,0.008561523631215096,51
R03,04,170,683,0.00856724288314581,39
R03,04,171,683,0.008566669188439846,51
R03,04,172,683,0.008581332862377167,51
R03,04,173,683,0.00857069343328476,50
R03,04,174,683,0.008590674959123135,50
R03,04,175,683,0.008592897094786167,41
R03,04,176,683,0.008575251325964928,50
R03,04,177,683,0.008580327033996582,48
R03,04,178,683,0.00857621431350708,42
R03,04,179,683,0.008569437079131603,48
R03,04,180,683,0.008479141630232334,49
R03,04,181,683,0.008502424694597721,49
R03,04,182,683,0.008544676005840302,49
R03,04,183,683,0.008520325645804405,51
R03,04,184,683,0.008577379398047924,52
R03,04,185,683,0.00852358527481556,52
R03,04,186,683,0.008513529784977436,53
R03,04,187,683,0.008525083772838116,52
R03,04,188,683,0.00862415786832571,56
R03,04,189,683,0.008734582923352718,54
R03,04,190,683,0.00884936936199665,54
R03,04,191,683,0.00944881234318018,54
R03,04,192,683,0.009577007964253426,55
R03,04,193,683,0.010307285003364086,56
R03,04,194,683,0.010074938647449017,56
R03,04,195,683,0.010713670402765274,56
R03,04,196,683,0.010722454637289047,59
R03,04,197,683,0.011204240843653679,59
R03,04,198,683,0.011539975181221962,59
R03,04,199,683,0.011626116000115871,56
R03,04,200,683,0.012135451659560204,59
R03,04,201,683,0.011345703154802322,60
R03,04,202,683,0.012073487043380737,57
R03,04,203,683,0.011421510949730873,129
R03,04,204,683,0.010420862585306168,129
R03,04,205,683,0.010420432314276695,58
R03,04,206,683,0.00928499549627304,58
R03,04,207,683,0.009202786721289158,59
R03,04,208,683,0.009759359061717987,59
R03,04,209,683,0.010241759940981865,59
R03,04,210,683,0.010279001668095589,59
R03,04,211,683,0.010796363465487957,59
R03,04,212,683,0.010417258366942406,60
R03,04,213,683,0.011329501867294312,60
R03,04,214,683,0.010202202014625072,61
R03,04,215,683,0.011181196197867393,61
R03,04,216,683,0.010537436231970787,66
R03,04,217,683,0.011005397886037827,63
R03,04,218,683,0.011053813621401787,61
R03,04,219,683,0.011974753811955452,66
R03,04,220,683,0.010370735079050064,67
R03,04,221,683,0.009671595878899097,6
R03,04,222,683,0.009284218773245811,66
R03,04,223,683,0.009353891015052795,67
R03,04,224,683,0.00998696219176054,68
R03,04,225,683,0.010572562925517559,67
R03,04,226,683,0.010313637554645538,69
R03,04,227,683,0.011736825108528137,67
R03,04,228,683,0.01120543759316206,69
R03,04,229,683,0.012398086488246918,63
R03,04,230,683,0.011285080574452877,71
R03,04,231,683,0.011483801528811455,69
R03,04,232,683,0.012008573859930038,69
R03,04,233,683,0.012109982781112194,69
R03,04,234,683,0.00979757308959961,69
R03,04,235,683,0.009192494675517082,69
R03,04,236,683,0.008920243009924889,69
R03,04,237,683,0.008876039646565914,69
R03,04,238,683,0.009057828225195408,10
R03,04,239,683,0.009122995659708977,65
R03,04,240,683,0.009118584915995598,71
R03,04,241,683,0.00914668571203947,72
R03,04,242,683,0.009194140322506428,72
R03,04,243,683,0.009217234328389168,74
R03,04,244,683,0.009255576878786087,74
R03,04,245,683,0.009270038455724716,74
R03,04,246,683,0.009253776632249355,74
R03,04,247,683,0.009244691580533981,74
R03,04,248,683,0.00924915075302124,75
R03,04,249,683,0.009248334914445877,75
R03,04,250,683,0.009242224507033825,75
R03,04,251,683,0.009251615032553673,77
R03,04,252,683,0.009279626421630383,78
R03,04,253,683,0.009335662238299847,78
R03,04,254,683,0.009427450597286224,78
R03,04,255,683,0.009417347609996796,78
R03,04,256,683,0.0092977499589324,79
R03,04,257,683,0.009335566312074661,79
R03,04,258,683,0.00927702896296978,79
R03,04,259,683,0.009254097938537598,79
R03,04,260,683,0.009182900190353394,79
R03,04,261,683,0.009263608604669571,79
R03,04,262,683,0.009292488917708397,79
R03,04,263,683,0.00931653380393982,79
R03,04,264,683,0.009264110587537289,74
R03,04,265,683,0.00923854485154152,74
R03,04,266,683,0.009229779243469238,74
R03,04,267,683,0.009206156246364117,79
R03,04,268,683,0.009243560023605824,80
R03,04,269,683,0.009241245687007904,81
R03,04,270,683,0.009249984286725521,81
R03,04,271,683,0.00925135426223278,82
R03,04,272,683,0.00922374613583088,82
R03,04,273,683,0.009235614910721779,82
R03,04,274,683,0.009238559752702713,82
R03,04,275,683,0.00923439022153616,83
R03,04,276,683,0.009290870279073715,83
R03,04,277,683,0.009328845888376236,84
R03,04,278,683,0.009385557845234871,84
R03,04,279,683,0.009373320266604424,84
R03,04,280,683,0.009301668033003807,84
R03,04,281,683,0.00934336893260479,84
R03,04,282,683,0.009375779889523983,85
R03,04,283,683,0.009358038194477558,86
R03,04,284,683,0.009358923882246017,78
R03,04,285,683,0.009352662600576878,79
R03,04,286,683,0.009285211563110352,79
R03,04,287,683,0.009272564202547073,80
R03,04,288,683,0.00927002914249897,86
R03,04,289,683,0.00926126167178154,86
R03,04,290,683,0.009260620921850204,86
R03,04,291,683,0.00929363165050745,86
R03,04,292,683,0.009292339906096458,86
R03,04,293,683,0.009324667975306511,87
R03,04,294,683,0.009401144459843636,87
R03,04,295,683,0.009461632929742336,87
R03,04,296,683,0.009523294866085052,87
R03,04,297,683,0.009503306820988655,88
R03,04,298,683,0.009413662366569042,88
R03,04,299,683,0.00939045287668705,88
R03,04,300,683,0.009255575947463512,89
R03,04,301,683,0.009306038729846478,89
R03,04,302,683,0.009336727671325207,89
R03,04,303,683,0.00932185910642147,90
R03,04,304,683,0.00932677835226059,90
R03,04,305,683,0.009327290579676628,90
R03,04,306,683,0.009310541674494743,90
R03,04,307,683,0.009335957467556,91
R03,04,308,683,0.009351450949907303,91
R03,04,309,683,0.009322544559836388,91
R03,04,310,683,0.009404554031789303,91
R03,04,311,683,0.009390586987137794,91
R03,04,312,683,0.009379368275403976,91
R03,04,313,683,0.00937720201909542,91
R03,04,314,683,0.009442625567317009,92
R03,04,315,683,0.009418563917279243,92
R03,04,316,683,0.009401282295584679,92
R03,04,317,683,0.00934096984565258,93
R03,04,318,683,0.009395458735525608,93
R03,04,319,683,0.009372584521770477,94
R03,04,320,683,0.009332294575870037,94
R03,04,321,683,0.009399790316820145,95
R03,04,322,683,0.009528035297989845,95
R03,04,323,683,0.0096220001578331,95
R03,04,324,683,0.009629683569073677,95
R03,04,325,683,0.00960618071258068,95
R03,04,326,683,0.009623042307794094,96
R03,04,327,683,0.009674424305558205,96
R03,04,328,683,0.009680788964033127,96
R03,04,329,683,0.009664252400398254,97
R03,04,330,683,0.00967799499630928,97
R03,04,331,683,0.009606756269931793,97
R03,04,332,683,0.00962322298437357,98
R03,04,333,683,0.009638328105211258,98
R03,04,334,683,0.009707391262054443,98
R03,04,335,683,0.009717997163534164,99
R03,04,336,683,0.009681301191449165,99
R03,04,337,683,0.00970267504453659,100
R03,04,338,683,0.009832908399403095,100
R03,04,339,683,0.009869616478681564,101
R03,04,340,683,0.009688827209174633,101
R03,04,341,683,0.009656580165028572,101
R03,04,342,683,0.009645787067711353,101
R03,04,343,683,0.009621754288673401,102
R03,04,344,683,0.00966713111847639,102
R03,04,345,683,0.009759356267750263,102
R03,04,346,683,0.009770848788321018,102
R03,04,347,683,0.009816638194024563,102
R03,04,348,683,0.009794242680072784,103
R03,04,349,683,0.009810235351324081,103
R03,04,350,683,0.009809229522943497,103
R03,04,351,683,0.009844161570072174,103
R03,04,352,683,0.00973535981029272,103
R03,04,353,683,0.009750199504196644,103
R03,04,354,683,0.009718669578433037,103
R03,04,355,683,0.00990493968129158,104
R03,04,356,683,0.009865416213870049,104
R03,04,357,683,0.009820623323321342,105
R03,04,358,683,0.009751733392477036,105
R03,04,359,683,0.009778713807463646,106
R03,04,360,683,0.00963557418435812,106
R03,04,361,683,0.009729723446071148,106
R03,04,362,683,0.009786032140254974,107
R03,04,363,683,0.009810879826545715,107
R03,04,364,683,0.009800448082387447,107
R03,04,365,683,0.009823056869208813,107
R03,04,366,683,0.00984644703567028,107
R03,04,367,683,0.009851808659732342,107
R03,04,368,683,0.00977228581905365,108
R03,04,369,683,0.009847491979598999,108
R03,04,370,683,0.009859448298811913,109
R03,04,371,683,0.009784981608390808,109
R03,04,372,683,0.009821642190217972,109
R03,04,373,683,0.009821522049605846,109
R03,04,374,683,0.00998418964445591,110
R03,04,375,683,0.01025090366601944,110
R03,04,376,683,0.009859669953584671,110
R03,04,377,683,0.009916659444570541,110
R03,04,378,683,0.009969704784452915,111
R03,04,379,683,0.009981597773730755,111
R03,04,380,683,0.00980762392282486,111
R03,04,381,683,0.009822743013501167,112
R03,04,382,683,0.009763003326952457,112
R03,04,383,683,0.009770164266228676,113
R03,04,384,683,0.009802959859371185,113
R03,04,385,683,0.009815528057515621,113
R03,04,386,683,0.009941923432052135,114
R03,04,387,683,0.00987338274717331,114
R03,04,388,683,0.009931635111570358,114
R03,04,389,683,0.00991104170680046,114
R03,04,390,683,0.00998719409108162,114
R03,04,391,683,0.009985129348933697,114
R03,04,392,683,0.010021589696407318,114
R03,04,393,683,0.010002154856920242,114
R03,04,394,683,0.010014532133936882,114
R03,04,395,683,0.010000744834542274,114
R03,04,396,683,0.00999563280493021,114
R03,04,397,683,0.009998821653425694,114
R03,04,398,683,0.010042553767561913,114
R03,04,399,683,0.01017739251255989,114
R03,04,400,683,0.009957971051335335,114
R03,04,401,683,0.010002491995692253,115
R03,04,402,683,0.009922949597239494,115
R03,04,403,683,0.009912116453051567,115
R03,04,404,683,0.009902775287628174,115
R03,04,405,683,0.009892306290566921,116
R03,04,406,683,0.009911992587149143,116
R03,04,407,683,0.009911730885505676,116
R03,04,408,683,0.009759875014424324,116
R03,04,409,683,0.009756467305123806,72
R03,04,410,683,0.009841039776802063,135
R03,04,411,683,0.009789650328457355,106
R03,04,412,683,0.009834997355937958,106
R03,04,413,683,0.009851566515862942,71
R03,04,414,683,0.009883034974336624,106
R03,04,415,683,0.009953200817108154,67
R03,04,416,683,0.009885231032967567,119
R03,04,417,683,0.009862059727311134,67
R03,04,418,683,0.009781977161765099,132
R03,04,419,683,0.009853828698396683,69
R03,04,420,683,0.010296953842043877,15
R03,04,421,683,0.011453073471784592,14
R03,04,422,683,0.01177943404763937,15
R03,04,423,683,0.013034626841545105,121
R03,04,424,683,0.011507408693432808,121
R03,04,425,683,0.013012963347136974,68
R03,04,426,683,0.012533041648566723,68
R03,04,427,683,0.012826005928218365,118
R03,04,428,683,0.01356230117380619,118
R03,04,429,683,0.013722720555961132,118
R03,04,430,683,0.011794446036219597,117
R03,04,431,683,0.010521866381168365,123
R03,04,432,683,0.010125057771801949,123
R03,04,433,683,0.010386297479271889,60
R03,04,434,683,0.010979246348142624,124
R03,04,435,683,0.011811237782239914,124
R03,04,436,683,0.012241028249263763,122
R03,04,437,683,0.012632623314857483,123
R03,04,438,683,0.012575517408549786,119
R03,04,439,683,0.013558733277022839,123
R03,04,440,683,0.012344825081527233,123
R03,04,441,683,0.013259555213153362,123
R03,04,442,683,0.012576358392834663,120
R03,04,443,683,0.013564581982791424,125
R03,04,444,683,0.013625073246657848,124
R03,04,445,683,0.015233996324241161,125
R03,04,446,683,0.013834847137331963,121
R03,04,447,683,0.01463866513222456,121
R03,04,448,683,0.013006295077502728,126
R03,04,449,683,0.01384366862475872,126
R03,04,450,683,0.01194714568555355,127
R03,04,451,683,0.012704482302069664,127
R03,04,452,683,0.011027779430150986,123
R03,04,453,683,0.010876811109483242,128
R03,04,454,683,0.010458930395543575,131
R03,04,455,683,0.010288598947227001,130
R03,04,456,683,0.009582201018929482,130
R03,04,457,683,0.009701239876449108,130
R03,04,458,683,0.009319284930825233,131
R03,04,459,683,0.00915457308292389,131
R03,04,460,683,0.008306481875479221,132
R03,04,461,683,0.00829340796917677,132
R03,04,462,683,0.008424843661487103,133
R03,04,463,683,0.00842174794524908,133
R03,04,464,683,0.008453375659883022,133
R03,04,465,683,0.008438875898718834,133
R03,04,466,683,0.008503720164299011,133
R03,04,467,683,0.008594656363129616,133
R03,04,468,683,0.00860689114779234,133
R03,04,469,683,0.008729277178645134,133
R03,04,470,683,0.008637676015496254,133
R03,04,471,683,0.008600132539868355,134
R03,04,472,683,0.008552683517336845,134
R03,04,473,683,0.008589353412389755,139
R03,04,474,683,0.008549345657229424,134
R03,04,475,683,0.008659835904836655,134
R03,04,476,683,0.008542032912373543,134
R03,04,477,683,0.008512966334819794,134
R03,04,478,683,0.008486328646540642,141
R03,04,479,683,0.008495617657899857,141
R03,04,480,683,0.008371698670089245,142
R03,04,481,683,0.0084457378834486,142
R03,04,482,683,0.008475501090288162,20
R03,04,483,683,0.008536179549992085,20
R03,04,484,683,0.00847531482577324,20
R03,04,485,683,0.008473373018205166,129
R03,04,486,683,0.008444780483841896,129
R03,04,487,683,0.00843031331896782,129
R03,04,488,683,0.00835594441741705,22
R03,04,489,683,0.008367612026631832,131
R03,04,490,683,0.00833331048488617,131
R03,04,491,683,0.00834940280765295,132
R03,04,492,683,0.008351675234735012,133
R03,04,493,683,0.008378279395401478,134
R03,04,494,683,0.008347165770828724,134
R03,04,495,683,0.008349006995558739,134
R03,04,496,683,0.00833248533308506,139
R03,04,497,683,0.008390258997678757,134
R03,04,498,683,0.00834966916590929,15
R03,04,499,683,0.008433527313172817,15
R03,04,500,683,0.008360585197806358,15
R03,04,501,683,0.008386408910155296,141
R03,04,502,683,0.00826588086783886,16
R03,04,503,683,0.008287742733955383,16
R03,04,504,683,0.008261808194220066,149
R03,04,505,683,0.008302062749862671,149
R03,04,506,683,0.008255264721810818,142
R03,04,507,683,0.00836104340851307,149
R03,04,508,683,0.008294262923300266,150
R03,04,509,683,0.008331709541380405,150
R03,04,510,683,0.008341247215867043,150
R03,04,511,683,0.008368857204914093,150
R03,04,512,683,0.008383871987462044,150
R03,04,513,683,0.008314812555909157,151
R03,04,514,683,0.008307866752147675,143
R03,04,515,683,0.008318599313497543,151
R03,04,516,683,0.008353417739272118,19
R03,04,517,683,0.008363327942788601,143
R03,04,518,683,0.008360986597836018,19
R03,04,519,683,0.00835677795112133,19
R03,04,520,683,0.00833326205611229,19
R03,04,521,683,0.008350562304258347,143
R03,04,522,683,0.008399777114391327,20
R03,04,523,683,0.008464205078780651,143
R03,04,524,683,0.008494241163134575,143
R03,04,525,683,0.008547346107661724,22
R03,04,526,683,0.008555568754673004,22
R03,04,527,683,0.00862663984298706,21
R03,04,528,683,0.008523410186171532,155
R03,04,529,683,0.008561286143958569,155
R03,04,530,683,0.008542320691049099,155
R03,04,531,683,0.008563042618334293,156
R03,04,532,683,0.008617749437689781,157
R03,04,533,683,0.008670901879668236,157
R03,04,534,683,0.008590257726609707,158
R03,04,535,683,0.008561303839087486,158
R03,04,536,683,0.008600584231317043,158
R03,04,537,683,0.008606718853116035,159
R03,04,538,683,0.008588419295847416,159
R03,04,539,683,0.008631277829408646,159
R03,04,540,683,0.008613506332039833,159
R03,04,541,683,0.00868708360940218,159
R03,04,542,683,0.008723045699298382,42
R03,04,543,683,0.008744996041059494,162
R03,04,544,683,0.008657730184495449,159
R03,04,545,683,0.008711895905435085,42
R03,04,546,683,0.00868823379278183,42
R03,04,547,683,0.008693128824234009,42
R03,04,548,683,0.00868713017553091,161
R03,04,549,683,0.008654915727674961,161
R03,04,550,683,0.008660971187055111,161
R03,04,551,683,0.008677331730723381,161
R03,04,552,683,0.008677353151142597,161
R03,04,553,683,0.00865943729877472,42
R03,04,554,683,0.00869650300592184,43
R03,04,555,683,0.008710278198122978,162
R03,04,556,683,0.0087809506803751,162
R03,04,557,683,0.008758004754781723,43
R03,04,558,683,0.008763461373746395,43
R03,04,559,683,0.008732879534363747,154
R03,04,560,683,0.008618711493909359,154
R03,04,561,683,0.008677829056978226,155
R03,04,562,683,0.008608070202171803,155
R03,04,563,683,0.00860084593296051,155
R03,04,564,683,0.008622242137789726,156
