scene,video,variant,frame,source_frame,phase,label,unconditional,top3_weighted,time5,time21,appearance_time_max
R01,03,skip,105,129,115,1,0.010716376826167107,0.02130637690424919,2.1448275862068953,9.458128078817735,1.5084852294154631
R01,03,skip,106,130,115,1,0.010792044922709465,0.022520769387483597,0.7448275862068954,8.377668308702791,1.336161743138488
R01,03,skip,107,131,115,1,0.011459470726549625,0.023289181292057037,1.6,7.694581280788178,1.2272155876807047
R01,03,skip,108,132,117,1,0.011820931918919086,0.022809965535998344,1.365517241379314,6.676518883415435,1.0648439136811236
R01,03,skip,109,133,121,1,0.012883280403912067,0.02439592219889164,2.0,6.983579638752055,1.1138173056777718
R01,03,skip,110,134,121,1,0.011734399013221264,0.02304868772625923,1.1448275862068953,5.024630541871922,0.8013827781269648
R01,03,skip,111,135,121,1,0.012327076867222786,0.0238077063113451,1.0344827586206862,3.31527093596059,0.5287554996857323
R01,03,skip,112,136,121,1,0.011612700298428535,0.02294975519180298,1.0344827586206862,1.9343185550082087,0.37997090412470685
R01,03,skip,113,137,121,1,0.01194697804749012,0.023870375007390976,1.5448275862068954,2.1494252873563218,0.39521327776924287
R01,03,skip,114,138,121,1,0.012117890641093254,0.02292606420814991,2.4,2.6666666666666665,0.425309029960193
R01,03,skip,115,139,127,1,0.010811244137585163,0.02171234041452408,2.4,2.4761904761904767,0.39492981353446505
R01,03,skip,116,140,127,1,0.010560514405369759,0.02149323560297489,1.5448275862068954,1.7569786535303786,0.3558558292397239
R01,03,skip,117,141,127,1,0.010534897446632385,0.022385355085134506,1.0344827586206862,1.3628899835796393,0.37062633303771336
R01,03,skip,118,142,127,1,0.011033161543309689,0.02195797674357891,1.1448275862068953,1.2972085385878496,0.36355038240176935
R01,03,skip,119,143,127,1,0.012204822152853012,0.02275722846388817,1.6,1.6026272577996725,0.3767833078186647
R01,03,skip,120,144,131,0,0.010763602331280708,0.022221099585294724,1.6,2.410509031198688,0.38445422166352444
R01,03,skip,121,145,131,0,0.010602578520774841,0.021035078912973404,0.8551724137931046,1.8571428571428585,0.34827029247579244
R01,03,skip,122,146,131,0,0.009579983539879322,0.020257461816072464,0.8,1.6321839080459772,0.33539556379555735
R01,03,skip,123,147,133,0,0.009692125953733921,0.019632361829280853,0.8,1.8801313628899834,0.32504600646196163
R01,03,skip,124,148,133,0,0.00958166178315878,0.019811667501926422,0.7448275862068954,1.5500821018062376,0.3280147064755531
R01,03,skip,125,149,133,0,0.010029244236648083,0.020000286400318146,1.0344827586206862,1.5484400656814425,0.33113760224319544
R01,03,skip,126,150,133,0,0.00980103388428688,0.019995681941509247,1.0344827586206862,1.8259441707717539,0.33106136786239265
R01,03,skip,127,151,133,0,0.009387588128447533,0.01997169479727745,1.0344827586206862,2.2939244663382574,0.36586004609260414
R01,03,skip,128,152,133,0,0.009936504997313023,0.019056323915719986,1.1448275862068953,2.8440065681444975,0.4535931280117327
R01,03,skip,129,153,133,0,0.00938129797577858,0.018584445118904114,2.6,3.476190476190475,0.5544206997695371
R01,03,skip,130,154,137,0,0.009329739958047867,0.01974717527627945,2.5655172413793137,1.7963875205254567,0.32694693171790135
R01,03,skip,131,155,142,0,0.009642080403864384,0.019650697708129883,2.8,3.9047619047619047,0.6227739367274254
R01,03,skip,132,156,142,0,0.009477153420448303,0.01910133846104145,1.3448275862068955,3.105090311986863,0.4952336056987222
R01,03,skip,133,157,142,0,0.009136759676039219,0.018627051264047623,1.0344827586206862,2.4696223316912955,0.3938822543473706
R01,03,skip,134,158,142,0,0.01010473258793354,0.019773485139012337,1.0344827586206862,2.0935960591132976,0.33390949088623484
R01,03,skip,135,159,142,0,0.010163270868360996,0.02093038707971573,1.0344827586206862,1.8817733990147731,0.3465369471653553
R01,03,skip,136,160,142,0,0.010172243230044842,0.021078526973724365,1.0344827586206862,1.850574712643674,0.3489896465075908
R01,03,skip,137,161,142,0,0.009722771123051643,0.019175488501787186,1.0344827586206862,2.04926108374384,0.3268384663733499
R01,03,skip,138,162,142,0,0.01064529363065958,0.020697060972452164,1.0344827586206862,2.5435139573070598,0.40566729520217903
R01,03,skip,139,163,142,0,0.010333161801099777,0.02030542865395546,1.9448275862068953,3.2610837438423643,0.5201131363922065
R01,03,skip,140,164,142,0,0.010219285264611244,0.0211225226521492,3.2,4.142857142857143,0.6607479572595857
R01,03,skip,141,165,150,0,0.01035355031490326,0.020939745008945465,3.2,2.9638752052545154,0.4727110831761997
R01,03,skip,142,166,150,0,0.010234802030026913,0.022666171193122864,1.9448275862068953,2.3316912972085384,0.37527570509215813
R01,03,skip,143,167,150,0,0.009679404087364674,0.020049232989549637,1.0344827586206862,1.791461412151066,0.33194799344818543
R01,03,skip,144,168,150,0,0.009265528060495853,0.0202023983001709,1.0344827586206862,1.4679802955665007,0.33448389681930674
R01,03,skip,145,169,150,0,0.009731432422995567,0.019913380965590477,1.0344827586206862,1.3908045977011463,0.32969873998384475
R01,03,skip,146,170,150,0,0.009728689678013325,0.019436366856098175,1.1448275862068953,1.5599343185550056,0.321800987657111
R01,03,skip,147,171,150,0,0.009569153189659119,0.01889963261783123,1.6,1.9228243021346456,0.3129144704771012
R01,03,skip,148,172,154,0,0.010286354459822178,0.02040199376642704,1.6,2.2791461412151106,0.3635030379216434
R01,03,skip,149,173,154,0,0.009984923526644707,0.01965233124792576,1.0551724137931047,2.0443349753694626,0.32605279698303047
R01,03,skip,150,174,154,0,0.010342150926589966,0.020701145753264427,1.2,2.055829228243026,0.3427414803576937
R01,03,skip,151,175,157,0,0.009497012943029404,0.019423166289925575,1.2,2.9885057471264367,0.4766394301278025
R01,03,skip,152,176,157,0,0.009859204292297363,0.02044546790421009,0.9448275862068953,2.779967159277503,0.4433794259375655
R01,03,skip,153,177,157,0,0.010022955015301704,0.021341199055314064,1.0344827586206862,2.7356321839080455,0.4363084014246807
R01,03,skip,154,178,157,0,0.009744461625814438,0.021797334775328636,1.0344827586206862,2.617405582922824,0.41745233605698745
R01,03,skip,155,179,157,0,0.010142983868718147,0.021966222673654556,1.0344827586206862,2.5615763546798034,0.40854808296668793
R01,03,skip,156,180,157,0,0.009189273230731487,0.020690925419330597,1.0344827586206862,2.669950738916257,0.4258328095537402
R01,03,skip,157,181,157,0,0.011085410602390766,0.022798463702201843,1.0344827586206862,2.8702791461412156,0.4577833647601093
R01,03,skip,158,182,157,0,0.009701725095510483,0.021097727119922638,1.0344827586206862,3.152709359605911,0.5028284098051542
R01,03,skip,159,183,157,0,0.010377743281424046,0.02112528868019581,1.0344827586206862,3.440065681444989,0.5486591242405194
R01,03,skip,160,184,157,0,0.009944703429937363,0.018033383414149284,1.0344827586206862,3.9211822660098505,0.6253928346951604
R01,03,skip,161,185,157,0,0.009833169169723988,0.01888084225356579,1.0344827586206862,4.484400656814449,0.7152210349884771
R01,03,speed_0.9,18,16,12,0,0.013262804597616196,0.02199578285217285,1.5448275862068954,2.6945812807881775,0.42976115650534286
R01,03,speed_0.9,19,17,12,0,0.013141258619725704,0.02082468569278717,2.4,3.0656814449917906,0.488948250576158
R01,03,speed_0.9,20,18,18,0,0.014460289850831032,0.02299094945192337,2.4,3.1247947454844014,0.4983762832600046
R01,03,speed_0.9,21,18,18,0,0.014460289850831032,0.022724930197000504,1.5448275862068954,2.7783251231527095,0.44311753614079225
R01,03,speed_0.9,22,19,18,0,0.012406584806740284,0.020489709451794624,1.0344827586206862,2.4663382594417076,0.3933584747538238
R01,03,speed_0.9,23,20,18,0,0.012366206385195255,0.020021460950374603,1.0344827586206862,2.2364532019704435,0.35669390320553135
R01,03,speed_0.9,24,21,18,0,0.013449857011437416,0.02185865491628647,1.0344827586206862,2.088669950738917,0.361905946363118
R01,03,speed_0.9,25,22,18,0,0.012429957278072834,0.020533718168735504,1.0344827586206862,1.880131362889984,0.3399694416088188
R01,03,speed_0.9,26,23,18,0,0.011904394254088402,0.02117990516126156,1.0344827586206862,1.80623973727422,0.3506681289687366
R01,03,speed_0.9,27,24,18,0,0.01217088382691145,0.021360598504543304,1.0344827586206862,1.9868637110016425,0.3536598041496816
R01,03,speed_0.9,28,25,18,0,0.01174280047416687,0.02159474790096283,1.1448275862068953,2.413793103448276,0.38497800125707127
R01,03,speed_0.9,29,26,18,0,0.010886364616453648,0.020898081362247467,1.6,3.3628899835796395,0.5363503037921648
R01,03,speed_0.9,30,27,22,0,0.01134405005723238,0.02178170159459114,1.6,2.3316912972085384,0.3718835114183953
R01,03,speed_0.9,31,27,22,0,0.01134405005723238,0.021682431921362877,1.1448275862068953,2.397372742200328,0.38235910328933603
R01,03,speed_0.9,32,28,22,0,0.010323801077902317,0.01927344873547554,1.0344827586206862,2.6666666666666665,0.425309029960193
R01,03,speed_0.9,33,29,22,0,0.011488408781588078,0.020840633660554886,0.9448275862068953,3.182266009852216,0.5075424261470776
R01,03,speed_0.9,34,30,22,0,0.011331279762089252,0.021501153707504272,1.2,3.9047619047619047,0.6227739367274254
R01,03,speed_0.9,35,31,25,0,0.011228964664041996,0.021636590361595154,1.5103448275862092,2.4844006568144503,0.3962392625183326
R01,03,speed_0.9,36,32,25,0,0.010722768492996693,0.022137416526675224,1.9103448275862092,3.072249589490969,0.48999580976325197
R01,03,speed_0.9,37,33,30,0,0.011812827549874783,0.023203575983643532,2.5103448275862092,2.7027914614121524,0.4310706054892106
R01,03,speed_0.9,38,34,30,0,0.009937498718500137,0.021786725148558617,2.7103448275862094,2.52216748768473,0.4022627278441236
R01,03,speed_0.9,39,35,36,0,0.012565065175294876,0.024789638817310333,2.4,4.9523809523809526,0.7898596270689299
R01,03,speed_0.9,40,36,36,0,0.011714348569512367,0.023531697690486908,1.5448275862068954,3.8916256157635467,0.6206788183532373
R01,03,speed_0.9,41,36,36,0,0.011714348569512367,0.023645877838134766,1.0344827586206862,3.103448275862068,0.4949717159019486
R01,03,speed_0.9,42,37,36,0,0.01133368257433176,0.023298507556319237,1.0344827586206862,2.449917898193758,0.39073957678608834
R01,03,speed_0.9,43,38,36,0,0.010644393041729927,0.021007327362895012,1.0344827586206862,2.0394088669950734,0.34781081996787155
R01,03,speed_0.9,44,39,36,0,0.01189805381000042,0.02076142281293869,1.1448275862068953,1.9146141215106742,0.343739466117062
R01,03,speed_0.9,45,40,36,0,0.011286573484539986,0.021678131073713303,1.6,2.147783251231528,0.3589170775448967
R01,03,speed_0.9,46,41,40,0,0.010856229811906815,0.020981527864933014,1.6,1.8440065681444988,0.3473836668899997
R01,03,speed_0.9,47,42,40,0,0.01068629790097475,0.02191251702606678,0.8551724137931046,1.320197044334975,0.36279772208709604
R01,03,speed_0.9,48,43,40,0,0.010915141552686691,0.021997841075062752,0.8,1.3628899835796386,0.3642104019074089
R01,03,speed_0.9,49,44,42,0,0.011389423161745071,0.0218775887042284,0.8,1.2775041050903129,0.3622194263311035
R01,03,speed_0.9,50,45,42,0,0.010686567984521389,0.021939625963568687,0.7448275862068954,1.0968801313628904,0.3632465550879874
R01,03,speed_0.9,51,45,42,0,0.010686567984521389,0.022218748927116394,1.0344827586206862,1.2446633825944171,0.36786789435434575
R01,03,speed_0.9,52,46,42,0,0.01064509991556406,0.02209782972931862,1.5448275862068954,1.6650246305418714,0.3658658783620503
R01,03,speed_0.9,53,47,42,0,0.011336139403283596,0.023486554622650146,2.4,2.380952380952381,0.388858500674995
R01,03,speed_0.9,54,48,48,0,0.010310481302440166,0.02242337353527546,2.4,2.761904761904762,0.44049863817305707
R01,03,speed_0.9,55,49,48,0,0.011066650040447712,0.022614561021327972,1.5448275862068954,1.8801313628899834,0.37442121390150956
R01,03,speed_0.9,56,50,48,0,0.010021152906119823,0.02113758772611618,1.0344827586206862,1.2249589490968797,0.34996749430148005
R01,03,speed_0.9,57,51,48,0,0.010906457901000977,0.021478068083524704,0.7448275862068954,1.0525451559934316,0.3556047060346766
R01,03,speed_0.9,58,52,48,0,0.010466751642525196,0.02129117213189602,0.8,1.2906403940886697,0.3525103364815337
R01,03,speed_0.9,59,53,50,0,0.009995242580771446,0.022081349045038223,0.8,1.1346469622331672,0.3655930135556818
R01,03,speed_0.9,60,54,50,0,0.009886729530990124,0.02139282040297985,0.7448275862068954,1.195402298850573,0.35419329061954696
R01,03,speed_0.9,61,54,50,0,0.009886729530990124,0.02189120464026928,1.1448275862068953,1.5205254515599336,0.3624448605235259
R01,03,speed_0.9,62,55,50,0,0.010793979279696941,0.02455245703458786,1.6,2.1182266009852215,0.4065062664044237
R01,03,speed_0.9,63,56,54,0,0.008935327641665936,0.022707680240273476,1.5103448275862092,1.4646962233169158,0.37596295556796305
R01,03,speed_0.9,64,57,54,0,0.010561415925621986,0.024652518332004547,1.3103448275862093,1.1724137931034508,0.40816294558594673
R01,03,speed_0.9,65,58,57,0,0.010468881577253342,0.02299421653151512,1.2,2.5238095238095237,0.4025246176408969
R01,03,speed_0.9,66,59,57,0,0.010619156062602997,0.02413618192076683,0.9448275862068953,1.8440065681444988,0.3996141479464592
R01,03,speed_0.9,67,60,57,0,0.011322783306241035,0.023252179846167564,1.0344827586206862,1.2889983579638746,0.3849780411677005
R01,03,speed_0.9,68,61,57,0,0.011581934988498688,0.023629622533917427,1.0344827586206862,1.019704433497536,0.39122722500957435
R01,03,speed_0.9,69,62,57,0,0.01134445983916521,0.02327314019203186,0.9448275862068953,1.1182266009852202,0.38532507413176753
R01,03,speed_0.9,70,63,57,0,0.010282272472977638,0.022086746990680695,1.2,1.4105090311986863,0.36568238541472975
R01,03,speed_0.9,71,63,60,0,0.010282272472977638,0.0218706876039505,1.2,1.415435139573071,0.36210516727735176
R01,03,speed_0.9,72,64,60,0,0.010797610506415367,0.02098938263952732,0.9448275862068953,1.2413793103448276,0.34751371558896627
R01,03,speed_0.9,73,65,60,0,0.010096481069922447,0.019949456676840782,0.7448275862068954,1.3399014778325131,0.33029603265673635
R01,03,speed_0.9,74,66,60,0,0.0108196334913373,0.02256361022591591,1.2,1.6190476190476197,0.3735776397702478
R01,03,speed_0.9,75,67,62,0,0.010392901487648487,0.025264494121074677,0.5655172413793139,1.1592775041050913,0.41829521026293387
R01,03,speed_0.9,76,68,64,0,0.010989928618073463,0.02352718822658062,1.2,1.446633825944171,0.3895312567499192
R01,03,speed_0.9,77,69,64,0,0.011079483665525913,0.023046357557177544,0.7448275862068954,0.9490968801313622,0.38157031500317534
R01,03,speed_0.9,78,70,64,0,0.011283427476882935,0.023883361369371414,0.7448275862068954,0.858784893267651,0.3954282883286915
R01,03,speed_0.9,79,71,64,0,0.010215697810053825,0.023867446929216385,0.8,1.205254515599344,0.39516479862416926
R01,03,speed_0.9,80,72,66,0,0.012058001942932606,0.025653960183262825,0.8,0.9441707717569795,0.4247434608232874
R01,03,speed_0.9,81,72,66,0,0.012058001942932606,0.025788230821490288,0.7448275862068954,1.0525451559934316,0.42696653184859024
R01,03,speed_0.9,82,73,66,0,0.01192380953580141,0.02699180692434311,1.1448275862068953,1.4088669950738912,0.446893711731852
R01,03,speed_0.9,83,74,66,0,0.011289185844361782,0.025133222341537476,1.6,1.9556650246305414,0.41612179027043544
R01,03,speed_0.9,84,75,70,0,0.011419390328228474,0.024283600971102715,1.3103448275862093,1.3530377668308713,0.4020549125373311
R01,03,speed_0.9,85,76,70,0,0.012307796627283096,0.025332322344183922,0.9103448275862093,0.9901477832512326,0.4194182179396867
R01,03,speed_0.9,86,77,72,0,0.013131950050592422,0.030323360115289688,0.8,1.6305418719211822,0.5020530486190562
R01,03,speed_0.9,87,78,72,0,0.011284226551651955,0.024892333894968033,0.7448275862068954,1.0328407224958942,0.41213348625275775
R01,03,speed_0.9,88,79,72,0,0.012098109349608421,0.02692846581339836,1.0344827586206862,0.802955665024629,0.4458449955694009
R01,03,speed_0.9,89,80,72,0,0.012485709972679615,0.027257166802883148,0.9448275862068953,0.9934318555008209,0.45128718051287386
R01,03,speed_0.9,90,81,72,0,0.013272182084619999,0.027717601507902145,1.2,1.5238095238095237,0.4589104335582462
R01,03,speed_0.9,91,81,75,0,0.013272182084619999,0.027951503172516823,1.2,1.0623973727421996,0.46278305992123486
R01,03,speed_0.9,92,82,75,0,0.013187192380428314,0.028082020580768585,0.6551724137931046,0.9277504105090311,0.4649439900576552
R01,03,speed_0.9,93,83,75,0,0.012532345950603485,0.025809049606323242,0.8,1.0722495894909676,0.42731122103719565
R01,03,speed_0.9,94,84,77,0,0.013440129347145557,0.02591901272535324,0.7103448275862092,0.9770114942528737,0.4291318411444256
R01,03,speed_0.9,95,85,77,0,0.012315819971263409,0.02546466700732708,0.9103448275862093,0.9343185550082101,0.4216094012830518
R01,03,speed_0.9,96,86,80,0,0.011241690255701542,0.023954816162586212,1.2,1.9638752052545154,0.3966113398320717
R01,03,speed_0.9,97,87,80,0,0.010889030061662197,0.023939574137330055,0.9448275862068953,1.3481116584564854,0.396358983060992
R01,03,speed_0.9,98,88,80,0,0.012367048300802708,0.025318309664726257,0.8344827586206861,0.9392446633825928,0.4191862150081417
R01,03,speed_0.9,99,89,80,0,0.01282127108424902,0.024825558066368103,0.6,1.2118226600985216,0.4110279026962127
R01,03,speed_0.9,100,90,81,0,0.01240464672446251,0.024646606296300888,0.34482758620689535,1.5221674876847286,0.4080650621212752
R01,03,speed_0.9,101,90,82,0,0.01240464672446251,0.02489667385816574,0.31034482758620924,1.924466338259442,0.41220534147414545
R01,03,speed_0.9,102,91,82,0,0.012923636473715305,0.026767779141664505,0.6,2.382594417077176,0.4431845637073081
R01,03,speed_0.9,103,92,84,0,0.013547927141189575,0.027291622012853622,0.8,2.883415435139572,0.45987848313429724
R01,03,speed_0.9,104,93,84,0,0.014027310535311699,0.027778901159763336,0.7448275862068954,3.105090311986863,0.4952336056987222
R01,03,speed_0.9,105,94,84,0,0.014209972694516182,0.027898427098989487,0.9448275862068953,3.533661740558292,0.5635868426566104
R01,03,speed_0.9,106,95,84,0,0.011853212490677834,0.024308087304234505,1.2,3.983579638752053,0.6353446469725543
R01,03,speed_0.9,107,96,87,0,0.011738957837224007,0.02546505257487297,2.6,4.38423645320197,0.6992457573852926
R01,03,speed_0.9,108,97,87,0,0.010804357938468456,0.02489772066473961,3.3448275862068955,4.5336617405582915,0.7230777288916826
R01,03,speed_0.9,109,98,80,0,0.011303124949336052,0.025869177654385567,3.6,4.5073891625615765,0.7188874921433066
R01,03,speed_0.9,110,99,82,0,0.012342303991317749,0.026198076084256172,2.089655172413791,4.2430213464696225,0.6767232348627702
R01,03,speed_0.9,111,99,82,0,0.012342303991317749,0.025126637890934944,0.7448275862068954,3.8275862068965516,0.6104651162790701
R01,03,speed_0.9,112,100,82,0,0.01168428547680378,0.026481999084353447,0.7448275862068954,3.469622331691297,0.5533731405824432
R01,03,speed_0.9,113,101,82,0,0.012458671815693378,0.026279836893081665,0.8,3.341543513957306,0.5329457364341087
R01,03,speed_0.9,114,102,84,0,0.012573719024658203,0.02849375456571579,0.6,2.697865353037767,0.47176092266594444
R01,03,speed_0.9,115,103,84,0,0.013694679364562035,0.029570868238806725,0.4,2.3234811165845652,0.48959430924409963
R01,03,speed_0.9,116,104,85,0,0.012037647888064384,0.029027065262198448,0.6896551724137907,1.9770114942528725,0.48059075748676516
R01,03,speed_0.9,117,105,85,0,0.011383588425815105,0.028533820062875748,0.5448275862068954,2.2742200328407227,0.4724242727998715
R01,03,speed_0.9,118,106,85,0,0.012039817869663239,0.03166807442903519,0.8,2.8095238095238093,0.5243170034766579
R01,03,speed_0.9,119,107,87,0,0.011506332084536552,0.03296499326825142,0.7103448275862092,1.9458128078817734,0.5457896257244703
R01,03,speed_0.9,120,108,87,0,0.01092479657381773,0.03184909000992775,0.9103448275862093,2.8522167487684733,0.527314013830693
R01,03,speed_0.9,121,108,90,0,0.01092479657381773,0.02521970495581627,1.2,2.5878489326765184,0.41755365204255224
R01,03,speed_0.9,122,109,90,0,0.011237414553761482,0.028065938502550125,0.6551724137931046,2.768472906403941,0.46467772482956005
R01,03,speed_0.9,123,110,90,0,0.011176763102412224,0.027402682229876518,0.8,3.8275862068965516,0.6104651162790701
R01,03,speed_0.9,124,111,92,0,0.011308216489851475,0.027910947799682617,0.8,4.1313628899835795,0.6589147286821709
R01,03,speed_0.9,125,112,92,0,0.011309565976262093,0.02946714498102665,2.2551724137931046,4.990147783251232,0.7958830923947209
R01,03,speed_0.9,126,113,92,0,0.012486472725868225,0.03145311027765274,4.4,6.2003284072249585,0.9888958726168033
R01,03,speed_0.9,127,114,103,0,0.010821210220456123,0.0313166119158268,4.4,5.850574712643678,0.9331133459040442
R01,03,speed_0.9,128,115,103,0,0.011430641636252403,0.03298499807715416,2.455172413793105,5.357963875205255,0.8545464068719888
R01,03,speed_0.9,129,116,103,0,0.011088878847658634,0.031172744929790497,1.2,5.111658456486042,0.815262937355961
R01,03,speed_0.9,130,117,106,0,0.012070029973983765,0.027630608528852463,1.2,4.778325123152709,0.7620993086109369
R01,03,speed_0.9,131,117,106,0,0.012070029973983765,0.02764406055212021,2.0551724137931044,4.26272577996716,0.6798659124240525
R01,03,speed_0.9,132,118,106,0,0.010910244658589363,0.026481740176677704,3.6,4.136288998357964,0.6597003980724915
R01,03,speed_0.9,133,119,115,0,0.011464390903711319,0.0267654899507761,3.6,7.476190476190476,1.192384244709827
R01,03,speed_0.9,134,120,115,0,0.01021507941186428,0.02480131946504116,2.1448275862068953,6.3678160919540225,1.0156086318877022
R01,03,speed_0.9,135,121,115,0,0.010007822886109352,0.027849826961755753,1.0344827586206862,5.4367816091954015,0.8671171171171175
R01,03,speed_0.9,136,122,115,0,0.010572106577455997,0.026703227311372757,1.0344827586206862,4.4926108374384235,0.7165304839723449
R01,03,speed_0.9,137,123,115,0,0.011682978831231594,0.027355924248695374,1.0344827586206862,3.4400656814449917,0.5486591242405199
R01,03,speed_0.9,138,124,115,0,0.011147554032504559,0.026370201259851456,1.0344827586206862,2.993431855500821,0.47742509951812306
R01,03,speed_0.9,139,125,115,0,0.010468465276062489,0.02353633940219879,1.0344827586206862,2.628899835796387,0.419285564634402
R01,03,speed_0.9,140,126,115,0,0.011530586518347263,0.023499855771660805,1.0344827586206862,2.34646962233169,0.38907872305093055
R01,03,speed_0.9,141,126,115,0,0.011530586518347263,0.023535996675491333,1.0344827586206862,2.3678160919540225,0.3896770950941005
R01,03,speed_0.9,142,127,115,0,0.011162851005792618,0.02407282218337059,1.0344827586206862,2.5533661740558293,0.4072386339828203
R01,03,speed_0.9,143,128,115,0,0.012391478754580021,0.02326158434152603,1.0344827586206862,2.9031198686371096,0.4630211606955795
R01,03,speed_0.9,144,129,115,0,0.010716376826167107,0.021051978692412376,0.7448275862068954,3.004926108374384,0.47925832809553764
R01,03,speed_0.9,145,130,115,0,0.010792044922709465,0.02223941497504711,1.6,3.326765188834154,0.5305887282631472
R01,03,speed_0.9,146,131,117,0,0.011459470726549625,0.023041849955916405,1.365517241379314,2.2791461412151066,0.3814956842582147
R01,03,speed_0.9,147,132,121,0,0.011820931918919086,0.025159314274787903,2.0,2.1247947454844005,0.4165537850949845
R01,03,speed_0.9,148,133,121,0,0.012883280403912067,0.02471008338034153,1.1448275862068953,1.7142857142857142,0.4091160295417354
R01,03,speed_0.9,149,134,121,0,0.011734399013221264,0.022987840697169304,1.0344827586206862,1.467980295566502,0.3806014722413226
R01,03,speed_0.9,150,135,121,0,0.012327076867222786,0.023698870092630386,1.0344827586206862,1.385878489326765,0.3923737321192445
R01,03,speed_0.9,151,135,121,0,0.012327076867222786,0.02410227619111538,1.0344827586206862,1.4384236453201966,0.39905278288426144
R01,03,speed_0.9,152,136,121,0,0.011612700298428535,0.02308455854654312,1.5448275862068954,1.7898193760262722,0.3822027951471414
R01,03,speed_0.9,153,137,121,0,0.01194697804749012,0.024007340893149376,2.4,2.3842364532019698,0.39748097304576807
R01,03,speed_0.9,154,138,127,0,0.012117890641093254,0.022947320714592934,2.4,2.860426929392447,0.45621202597946814
R01,03,speed_0.9,155,139,127,0,0.010811244137585163,0.02175210975110531,1.5448275862068954,2.1707717569786538,0.36014191609762475
R01,03,speed_0.9,156,140,127,0,0.010560514405369759,0.021541008725762367,1.0344827586206862,1.645320197044335,0.3566467917797035
R01,03,speed_0.9,157,141,127,0,0.010534897446632385,0.02242213487625122,1.0344827586206862,1.4318555008210194,0.3712352829096112
R01,03,speed_0.9,158,142,127,0,0.011033161543309689,0.022004591301083565,1.0344827586206862,1.3234811165845675,0.364322162989945
R01,03,speed_0.9,159,143,127,0,0.012204822152853012,0.022903382778167725,1.1448275862068953,1.458128078817736,0.37920313262613653
R01,03,speed_0.9,160,144,127,0,0.010763602331280708,0.021028688177466393,1.6,1.8390804597701156,0.34816448334936273
R01,03,speed_0.9,161,144,131,0,0.010763602331280708,0.022341560572385788,1.6,2.239737274220033,0.36990124292386434
R01,03,speed_0.9,162,145,131,0,0.010602578520774841,0.021037966012954712,1.1448275862068953,1.8243021346469628,0.34831809315954826
R01,03,speed_0.9,163,146,131,0,0.009579983539879322,0.020207999274134636,0.7448275862068954,1.68144499178982,0.334576630145793
R01,03,speed_0.9,164,147,131,0,0.009692125953733921,0.01951877400279045,0.8,1.8669950738916252,0.3231653733672551
R01,03,speed_0.9,165,148,133,0,0.00958166178315878,0.019804546609520912,0.8,1.5270935960591114,0.32789680840200575
R01,03,speed_0.9,166,149,133,0,0.010029244236648083,0.019995130598545074,0.7448275862068954,1.4794745484400638,0.33105223947375284
R01,03,speed_0.9,167,150,133,0,0.00980103388428688,0.020010968670248985,1.0344827586206862,1.7307060755336587,0.33131446477309184
R01,03,speed_0.9,168,151,133,0,0.009387588128447533,0.01998225599527359,1.0344827586206862,2.198686371100162,0.35067043787974006
R01,03,speed_0.9,169,152,133,0,0.009936504997313023,0.019070284441113472,1.1448275862068953,2.748768472906402,0.4384035197988686
R01,03,speed_0.9,170,153,133,0,0.00938129797577858,0.01857205294072628,2.6,3.3809523809523796,0.539231091556673
R01,03,speed_0.9,171,153,137,0,0.00938129797577858,0.01836869865655899,2.5655172413793137,1.7011494252873613,0.30412398641271426
R01,03,speed_0.9,172,154,142,0,0.009329739958047867,0.02122068591415882,2.8,4.380952380952381,0.6987219777917457
R01,03,speed_0.9,173,155,142,0,0.009642080403864384,0.019868560135364532,1.3448275862068955,3.939244663382594,0.6282736224596693
R01,03,speed_0.9,174,156,142,0,0.009477153420448303,0.019185736775398254,1.0344827586206862,3.1986863711001634,0.5101613241148126
R01,03,speed_0.9,175,157,142,0,0.009136759676039219,0.018735703080892563,1.0344827586206862,2.563218390804596,0.4088099727634611
R01,03,speed_0.9,176,158,142,0,0.01010473258793354,0.019855715334415436,1.0344827586206862,2.1871921182265974,0.3488372093023252
R01,03,speed_0.9,177,159,142,0,0.010163270868360996,0.02096071094274521,1.0344827586206862,1.9917898193760244,0.3470390085405451
R01,03,speed_0.9,178,160,142,0,0.010172243230044842,0.021094469353556633,1.0344827586206862,2.0262725779967137,0.3492535987993751
R01,03,speed_0.9,179,161,142,0,0.009722771123051643,0.019194746389985085,1.0344827586206862,2.224958949096877,0.3548606746281162
R01,03,speed_0.9,180,162,142,0,0.01064529363065958,0.020704615861177444,1.0344827586206862,2.587848932676517,0.41273831971506386
R01,03,speed_0.9,181,162,142,0,0.01064529363065958,0.020686330273747444,1.0344827586206862,3.1149425287356314,0.49680494447936324
R01,03,speed_0.9,182,163,142,0,0.010333161801099777,0.02027820236980915,1.9448275862068953,3.701149425287356,0.5902996019275092
R01,03,speed_0.9,183,164,142,0,0.010219285264611244,0.021083883941173553,3.2,4.190476190476191,0.6683427613660177
R01,03,speed_0.9,184,165,150,0,0.01035355031490326,0.020936325192451477,3.2,3.154351395730706,0.5030902996019279
R01,03,speed_0.9,185,166,150,0,0.010234802030026913,0.022767294198274612,1.9448275862068953,2.5221674876847286,0.40226272784412337
