scene,video,variant,frame,source_frame,phase,label,unconditional,top3_weighted,time5,time21,appearance_time_max
R04,11,skip,32,32,15,0,0.02271859720349312,0.029567260295152664,0.4,0.5115167318557164,0.3998719607815279
R04,11,skip,33,33,15,0,0.017195848748087883,0.02346821315586567,0.6,0.807475010864842,0.31738755356421505
R04,11,skip,34,34,17,0,0.019222065806388855,0.02667018212378025,0.8,0.9426336375488903,0.3606914510772192
R04,11,skip,35,35,17,0,0.01984376087784767,0.026843378320336342,0.6086049543676666,0.743962252436827,0.36303378181822943
R04,11,skip,36,36,17,0,0.019648877903819084,0.02849167212843895,0.8086049543676666,0.8678835289004787,0.38532554880680286
R04,11,skip,37,37,17,0,0.019372256472706795,0.02794768661260605,1.2,1.2672750977835736,0.3779686089793913
R04,11,skip,38,38,20,0,0.018810955807566643,0.026867210865020752,1.2,1.2882597628360337,0.3633560966447719
R04,11,skip,39,39,20,0,0.01765531301498413,0.02525269240140915,0.8086049543676666,0.9344384429130195,0.34152111236426375
R04,11,skip,40,40,20,0,0.018219346180558205,0.02485671639442444,0.6258148631029996,0.837151549015956,0.336165874822645
R04,11,skip,41,41,20,0,0.016837352886795998,0.023647326976060867,0.8086049543676666,0.975911094555161,0.3198099151144418
R04,11,skip,42,42,20,0,0.0174094308167696,0.02284635417163372,1.2,1.3046501521077796,0.3089774415392194
R04,11,skip,43,43,23,0,0.02323194593191147,0.028826579451560974,1.2,1.2319488421183333,0.3898548845193461
R04,11,skip,44,44,23,0,0.022266505286097527,0.029436340555548668,0.7913950456323334,0.8740299248773827,0.3981013830391918
R04,11,skip,45,45,23,0,0.020756563171744347,0.026879025623202324,0.8,0.8596883342646051,0.3635158811656597
R04,11,skip,46,46,25,0,0.020524634048342705,0.027513958513736725,0.8,1.3461228037499224,0.37210280661523537
R04,11,skip,47,47,25,0,0.02143806777894497,0.02792314440011978,0.6086049543676666,0.9134537778605588,0.37763669650150744
R04,11,skip,48,48,25,0,0.020906660705804825,0.028746621683239937,0.6258148631029996,0.6917489290370665,0.3887735239442004
R04,11,skip,49,49,25,0,0.022312013432383537,0.02946610376238823,0.6086049543676666,0.8658347302415111,0.3985039050097523
R04,11,skip,50,50,25,0,0.02409244515001774,0.03279386833310127,0.8,1.2508847085118273,0.4435090806880846
R04,11,skip,51,51,27,0,0.024464963003993034,0.03405241668224335,0.8,0.7373191779971445,0.4605298729794929
R04,11,skip,52,52,27,0,0.02772943489253521,0.040504492819309235,0.7913950456323334,0.7040417209908745,0.5477886960928138
R04,11,skip,53,53,27,0,0.03388524800539017,0.04751019924879074,1.2,0.9191034953746824,0.6425348964053194
R04,11,skip,54,54,30,0,0.030466631054878235,0.044152237474918365,1.2,1.666666666666666,0.5971213293266036
R04,11,skip,55,55,30,0,0.025467542931437492,0.03560229018330574,0.8086049543676666,1.1720370025454758,0.48149058931392963
R04,11,skip,56,56,30,0,0.022852832451462746,0.032694533467292786,0.6258148631029996,0.8387036692121438,0.44216566140715374
R04,11,skip,57,57,30,0,0.02332516387104988,0.033249590545892715,0.6086049543676666,1.027131061029366,0.4496723346717649
R04,11,skip,58,58,30,0,0.025442276149988174,0.03461037576198578,0.8,1.4142298379586518,0.46807579333279126
R04,11,skip,59,59,32,0,0.02410314790904522,0.03158005326986313,0.8,1.698392003476749,0.42709326791009905
R04,11,skip,60,60,32,0,0.0230097658932209,0.02960304543375969,0.6086049543676666,1.7501086484137343,0.4003559242397174
R04,11,skip,61,61,32,0,0.024061553180217743,0.03141990303993225,0.6258148631029996,2.1141739616315895,0.4249273727333799
R04,11,skip,62,62,32,0,0.024580270051956177,0.03181879222393036,0.42581486310299965,2.701992922331907,0.44893390961699164
R04,11,skip,63,63,32,0,0.025166988372802734,0.03222302347421646,1.0,3.4761904761904767,0.577566198694078
R04,11,skip,64,64,33,0,0.024905728176236153,0.03351256996393204,0.9913950456323335,3.3789035822934133,0.5614020610049204
R04,11,skip,65,65,36,0,0.020922627300024033,0.027531560510396957,2.1827900912646667,2.8417458247966723,0.47215373982649594
R04,11,skip,66,66,36,0,0.020172443240880966,0.0275372713804245,2.582790091264667,2.984602967653815,0.49588933703310184
R04,11,skip,67,67,42,0,0.021006405353546143,0.02782384306192398,2.4,3.648227478735954,0.606150005673437
R04,11,skip,68,68,42,0,0.02250351943075657,0.030237790197134018,1.4086049543676666,3.120320357608494,0.5184386701463747
R04,11,skip,69,69,42,0,0.02196536213159561,0.028250709176063538,0.8086049543676666,2.623641894828335,0.43591595061015226
R04,11,skip,70,70,42,0,0.021068885922431946,0.02724173665046692,1.2,2.371205066120321,0.39397377840586745
R04,11,skip,71,71,45,0,0.022608216851949692,0.030660497024655342,1.2,3.4285714285714284,0.5696543329585425
R04,11,skip,72,72,45,0,0.023224961012601852,0.03094334341585636,0.8086049543676666,2.621096417706587,0.4354930216725292
R04,11,skip,73,73,45,0,0.023862047120928764,0.030858822166919708,0.6258148631029996,1.9047619047619062,0.4173392327904539
R04,11,skip,74,74,45,0,0.02312987856566906,0.030604466795921326,0.6258148631029996,1.3748059849754777,0.4138992934818697
R04,11,skip,75,75,45,0,0.023733600974082947,0.032171327620744705,0.6258148631029996,1.0911404979201615,0.43508974887203666
R04,11,skip,76,76,45,0,0.024888306856155396,0.032116688787937164,0.6258148631029996,1.176134599863413,0.4343508052908098
R04,11,skip,77,77,45,0,0.026833532378077507,0.03454001620411873,0.8086049543676666,1.4306202272303967,0.4671242403622703
R04,11,skip,78,78,45,0,0.0270231980830431,0.03728816658258438,1.2,1.8095238095238095,0.5042906287726201
R04,11,skip,79,79,48,0,0.026382993906736374,0.03594370186328888,1.2,0.989259328242379,0.48610789090175904
R04,11,skip,80,80,48,0,0.027447670698165894,0.03685833886265755,0.7913950456323334,0.8627925746569807,0.4984775757048127
R04,11,skip,81,81,48,0,0.02667319029569626,0.03689618408679962,0.8,0.8545973800211092,0.49898940006164666
R04,11,skip,82,82,50,0,0.025661885738372803,0.0353972427546978,0.8,1.3538213199230156,0.4787174978434254
R04,11,skip,83,83,50,0,0.024583350867033005,0.0342806801199913,0.6086049543676666,0.9354938846464281,0.46361694115949503
R04,11,skip,84,84,50,0,0.02415214292705059,0.03540355712175369,0.42581486310299965,0.6789594586204774,0.4788028942687461
R04,11,skip,85,85,50,0,0.026626598089933395,0.03812595456838608,0.4172099087353331,0.6666666666666681,0.5156209962553542
R04,11,skip,86,86,51,0,0.028968673199415207,0.04334516078233719,0.4172099087353331,0.734773700875398,0.5862063058735711
R04,11,skip,87,87,51,0,0.025948883965611458,0.03811654448509216,0.42581486310299965,0.6953498478922219,0.5154937329100089
R04,11,skip,88,88,51,0,0.026936473324894905,0.03999257832765579,0.6258148631029996,0.906810703420873,0.5408654894958367
R04,11,skip,89,89,51,0,0.0268227681517601,0.03481157869100571,0.8086049543676666,1.3353821319923016,0.470796891227525
R04,11,skip,90,90,51,0,0.031108476221561432,0.039842039346694946,1.2,1.7619047619047619,0.5388295782585437
R04,11,skip,91,91,54,0,0.02350488491356373,0.0315658375620842,1.0,0.844353386726268,0.42690101259504065
R04,11,skip,92,92,54,0,0.02449873276054859,0.03298760578036308,0.6,0.6246973365617453,0.4461292143135896
R04,11,skip,93,93,55,0,0.023481804877519608,0.03220997378230095,0.4172099087353331,0.8817284410504759,0.4356124052238228
R04,11,skip,94,94,55,0,0.024035925045609474,0.032394278794527054,0.42581486310299965,0.6103557459489691,0.43810497321575126
R04,11,skip,95,95,55,0,0.023029159754514694,0.03288496285676956,0.42581486310299965,0.5750294902837295,0.44474105637443756
R04,11,skip,96,96,55,0,0.025620359927415848,0.04541422054171562,0.6,0.7823927484944442,0.6141885732428766
R04,11,skip,97,97,56,0,0.028717705979943275,0.04693673178553581,0.39139504563233346,0.6292916123424602,0.6347792384009234
R04,11,skip,98,98,57,0,0.029659632593393326,0.04578125849366188,0.39139504563233346,0.6748618613025382,0.6191524482878042
R04,11,skip,99,99,58,0,0.032871659845113754,0.057225167751312256,0.6,0.9191034953746837,0.7739215539872171
R04,11,skip,100,100,58,0,0.03314410522580147,0.058643974363803864,0.42581486310299965,0.6600235922269823,0.7931097025151288
R04,11,skip,101,101,58,0,0.03114546462893486,0.05427643656730652,0.42581486310299965,0.6165021419258724,0.7340424813712358
R04,11,skip,102,102,58,0,0.02710365317761898,0.046254582703113556,0.4172099087353331,0.8361581920903964,0.6255537542535733
R04,11,skip,103,103,59,0,0.025537921115756035,0.042270585894584656,0.4172099087353331,0.7306761035574608,0.5716735976319949
R04,11,skip,104,104,59,0,0.02615351229906082,0.043883200734853745,0.6086049543676666,1.1095796858508735,0.5934828370314772
R04,11,skip,105,105,59,0,0.028531521558761597,0.04696498438715935,1.2,1.6666666666666674,0.6351613307251904
R04,11,skip,106,106,62,0,0.02849208004772663,0.0491487979888916,1.2,1.3112932265474646,0.6646955458735994
R04,11,skip,107,107,62,0,0.030820423737168312,0.050993964076042175,0.8086049543676666,1.126963432048179,0.6896498424121069
R04,11,skip,108,108,62,0,0.03197447583079338,0.057654425501823425,0.6258148631029996,1.201216862233812,0.7797268987051282
R04,11,skip,109,109,62,0,0.030427420511841774,0.05448407307267189,0.6086049543676666,1.4930775439250024,0.7368505878951902
R04,11,skip,110,110,62,0,0.026306116953492165,0.048706814646720886,0.8,2.0373750543242073,0.6587180983893781
R04,11,skip,111,111,64,0,0.0282905250787735,0.05472659319639206,1.182790091264667,1.622089774632146,0.7401304655853413
R04,11,skip,112,112,64,0,0.032793305814266205,0.05791033059358597,1.5827900912646669,2.0153349475383364,0.7831877966644106
R04,11,skip,113,113,68,0,0.032076772302389145,0.051278505474328995,1.6,2.358912274166511,0.693498021976959
R04,11,skip,114,114,68,0,0.0301737692207098,0.04506441205739975,1.0086049543676665,2.1520456944185744,0.6094577120428508
R04,11,skip,115,115,68,0,0.0319211408495903,0.045086245983839035,0.6086049543676666,2.094182653504686,0.6097529972633846
R04,11,skip,116,116,68,0,0.029561437666416168,0.04410472884774208,0.8,2.28056124666294,0.5964788156911373
R04,11,skip,117,117,70,0,0.028978006914258003,0.045897871255874634,0.8,2.3302290929409564,0.6207295363714711
R04,11,skip,118,118,70,0,0.027385182678699493,0.04602198302745819,0.7913950456323334,2.4336623828149246,0.6224080421567136
R04,11,skip,119,119,70,0,0.02964479848742485,0.04714410752058029,1.2,2.8289563543800833,0.6375838182288469
R04,11,skip,120,120,73,0,0.027729779481887817,0.04435419663786888,1.382790091264667,2.6512696343204802,0.5998526546398271
R04,11,skip,121,121,73,0,0.027483874931931496,0.04139374941587448,1.382790091264667,2.603650586701433,0.5598151326093127
R04,11,skip,122,122,76,0,0.027672650292515755,0.04117657244205475,1.0,2.5662755323772264,0.5568779993919976
R04,11,skip,123,123,76,0,0.02854054607450962,0.04192943125963211,0.6,2.274414850686036,0.5670597723588245
R04,11,skip,124,124,77,0,0.027521518990397453,0.04274576157331467,0.4,2.1791767554479406,0.5780999431395837
R04,11,skip,125,125,77,0,0.030392691493034363,0.04651256278157234,0.8,2.09008505618675,0.6290427146369876
R04,11,skip,126,126,79,0,0.0289008766412735,0.04435528814792633,0.5913950456323335,1.9738622958961929,0.5998674163817852
R04,11,skip,127,127,80,0,0.02915675938129425,0.045259520411491394,0.9827900912646669,1.8847705966350037,0.6120963860132042
R04,11,skip,128,128,80,0,0.03137499839067459,0.04646359384059906,1.0,1.5867635189669085,0.6283804515037479
R04,11,skip,129,129,83,0,0.029542304575443268,0.043703313916921616,1.2,2.7142857142857144,0.5910500213465872
R04,11,skip,130,130,83,0,0.029804665595293045,0.04327447712421417,0.8086049543676666,2.002048798658968,0.5852503697236975
R04,11,skip,131,131,83,0,0.028093555942177773,0.041893161833286285,0.6258148631029996,1.689700130378097,0.566569259322292
R04,11,skip,132,132,83,0,0.026349350810050964,0.0386640727519989,0.6258148631029996,1.5263550009312732,0.5228985854220695
R04,11,skip,133,133,83,0,0.028835361823439598,0.04173199459910393,0.6258148631029996,1.6671633451294479,0.564389610031052
R04,11,skip,134,134,83,0,0.029677370563149452,0.04223039373755455,0.8086049543676666,2.023033463711432,0.5711300330108825
R04,11,skip,135,135,83,0,0.027420150116086006,0.04155398905277252,1.2,2.6461786800769858,0.5619822369389568
R04,11,skip,136,136,86,0,0.026652172207832336,0.03967096284031868,1.2,2.0296765381511146,0.5365159145181279
R04,11,skip,137,137,86,0,0.02805504947900772,0.041906386613845825,0.8086049543676666,2.0399205314459556,0.5667481131924328
R04,11,skip,138,138,86,0,0.027339870110154152,0.039858315140008926,0.6258148631029996,2.246787111193891,0.5390496944722466
R04,11,skip,139,139,86,0,0.026933107525110245,0.038044270128011703,1.8086049543676666,2.602657229775873,0.5145162839143465
R04,11,skip,140,140,86,0,0.02604309655725956,0.03754977136850357,3.2,2.989756006705159,0.5078286102308646
R04,11,skip,141,141,94,0,0.02673817239701748,0.037914618849754333,3.2,4.523809523809524,0.7516272448758547
R04,11,skip,142,142,94,0,0.02737877145409584,0.03897944092750549,1.8086049543676666,4.049667846278016,0.6728489937385886
R04,11,skip,143,143,94,0,0.028763262555003166,0.03954429179430008,0.6258148631029996,3.625194015024524,0.6023230145549446
R04,11,skip,144,144,94,0,0.028892597183585167,0.03942093998193741,0.6258148631029996,3.2503880300490473,0.5400493073249228
R04,11,skip,145,145,94,0,0.03041216731071472,0.04076182842254639,0.6258148631029996,2.925249891351587,0.5512689404988945
R04,11,skip,146,146,94,0,0.029856834560632706,0.04050320386886597,0.6258148631029996,2.6497795989321427,0.5477712641381465
R04,11,skip,147,147,94,0,0.03080381266772747,0.04167274013161659,0.6258148631029996,2.5668342956478565,0.5635882439300776
R04,11,skip,148,148,94,0,0.030156748369336128,0.04091525822877884,0.6258148631029996,2.5335568386415863,0.553343947680759
R04,11,skip,149,149,94,0,0.02845931425690651,0.03913082927465439,0.6258148631029996,2.549947227913332,0.5292110690292305
R04,11,skip,150,150,94,0,0.029169000685214996,0.0394427515566349,0.6258148631029996,2.6160054634630927,0.5334295516773319
R04,11,skip,151,151,94,0,0.02742205746471882,0.037450265139341354,0.6258148631029996,2.731731545290869,0.5064828734068276
R04,11,skip,152,152,94,1,0.02705196477472782,0.03695348650217056,0.6258148631029996,2.731731545290869,0.499764366323761
R04,11,skip,153,153,94,1,0.02654901333153248,0.03559165820479393,0.6258148631029996,2.731731545290869,0.4813468008786108
R04,11,skip,154,154,94,1,0.02694186568260193,0.036740489304065704,0.6258148631029996,2.731731545290869,0.4968837610056847
R04,11,skip,155,155,94,1,0.027054563164711,0.036680303514003754,0.6258148631029996,2.731731545290869,0.4960697995617425
R04,11,skip,156,156,94,1,0.027343859896063805,0.03603392094373703,0.6258148631029996,2.731731545290869,0.4873280269657224
R04,11,skip,157,157,94,1,0.026882551610469818,0.03640824556350708,0.6258148631029996,2.731731545290869,0.49239044797402903
R04,11,skip,158,158,94,1,0.027533119544386864,0.03695288300514221,0.6258148631029996,2.731731545290869,0.4997562045415179
R04,11,skip,159,159,94,1,0.026787228882312775,0.036468930542469025,0.6258148631029996,2.731731545290869,0.49321116052180186
R04,11,skip,160,160,94,1,0.027728836983442307,0.03693684563040733,0.6258148631029996,3.806481653939283,0.6324438071856661
R04,11,skip,161,161,94,1,0.02619384042918682,0.03554209694266319,0.6258148631029996,4.9308996088657135,0.8192649288757315
R04,11,skip,162,162,94,1,0.027171388268470764,0.03630176559090614,0.6258148631029996,6.104985410070158,1.014338322519419
R04,11,skip,163,163,94,1,0.026289474219083786,0.03577784076333046,0.6258148631029996,7.3287390575526175,1.2176639881167284
R04,11,skip,164,164,94,1,0.027178237214684486,0.03725587576627731,0.6258148631029996,8.602160551313094,1.4292419256676603
R04,11,skip,165,165,94,1,0.025669565424323082,0.03507845476269722,0.6258148631029996,9.925249891351587,1.6490721351722146
R04,11,skip,166,166,94,1,0.025280240923166275,0.0342378132045269,0.6258148631029996,11.298007077668094,1.8771546166303907
R04,11,skip,167,167,94,1,0.02593766339123249,0.03676959127187729,0.6258148631029996,12.720432110262617,2.1134893700421893
R04,11,skip,168,168,94,1,0.025098685175180435,0.035343606024980545,6.8086049543676666,14.192524989135157,2.3580763954076103
R04,11,skip,169,169,94,1,0.02776576206088066,0.04434974491596222,13.200000000000003,15.714285714285717,2.610915692726654
R04,11,skip,170,210,127,1,0.02441968396306038,0.04810018464922905,13.2,15.619047619047619,2.5950919612555827
R04,11,skip,171,211,127,1,0.024373341351747513,0.03617348521947861,6.8086049543676666,14.002048798658967,2.326428932465469
R04,11,skip,172,212,127,1,0.024980351328849792,0.03614357113838196,0.6258148631029996,12.43471782454833,2.066018175628977
R04,11,skip,173,213,127,1,0.025284968316555023,0.04063226282596588,0.6258148631029996,10.917054696715713,1.8138596907461082
R04,11,skip,174,214,127,1,0.028979873284697533,0.04535809904336929,0.6258148631029996,9.353821319923014,1.5541297463457906
R04,11,skip,175,215,127,1,0.03332919254899025,0.04800878465175629,0.6258148631029996,7.867386850437697,1.3071598774537612
R04,11,skip,176,216,127,1,0.032656650990247726,0.04594690352678299,0.6258148631029996,6.4802880735084125,1.0766945524689766
R04,11,skip,177,217,127,1,0.03196752816438675,0.04662497341632843,0.6258148631029996,5.267275097783575,0.8751534406816379
R04,11,skip,178,218,127,1,0.030428709462285042,0.04322035610675812,0.6086049543676666,4.219656050164526,0.7010923944998609
R04,11,skip,179,219,127,1,0.02877706103026867,0.04078306257724762,0.8,3.3210405413795265,0.5517881641789508
R04,11,skip,180,220,129,1,0.02896818146109581,0.04098229482769966,0.8,1.2939094803501585,0.5542505604675714
R04,11,skip,181,221,129,1,0.028309045359492302,0.03965907171368599,0.6086049543676608,1.4720928788725398,0.5363550971791168
R04,11,skip,182,222,129,1,0.030805688351392746,0.04124199599027634,0.6086049543676608,1.7578071645868254,0.5577627970447899
R04,11,skip,183,223,129,1,0.03433184325695038,0.04472631961107254,1.4,2.142857142857144,0.6048853002573581
R04,11,skip,184,224,131,1,0.03372959420084953,0.044686488807201385,1.374185136897006,1.1413050226609571,0.6043466226293172
R04,11,skip,185,225,134,1,0.03273489698767662,0.042889513075351715,1.6,1.9421369590861126,0.5800440595173283
R04,11,skip,186,226,134,1,0.032725777477025986,0.04215136170387268,0.8086049543676609,1.6026572297758732,0.5700611922066466
R04,11,skip,187,227,134,1,0.03139364719390869,0.040379270911216736,0.625814863102994,1.3625131930216683,0.5460951766587537
R04,11,skip,188,228,134,1,0.030848786234855652,0.03787447512149811,0.8086049543676609,1.2217048488234923,0.5122199513658541
R04,11,skip,189,229,134,0,0.03249164670705795,0.040462903678417206,1.2,1.1802321971813508,0.5472262384572498
R04,11,skip,190,230,137,0,0.032514724880456924,0.04005926847457886,1.2,2.5238095238095237,0.541767416815065
R04,11,skip,191,231,137,0,0.032520558685064316,0.0409160777926445,0.8086049543676609,2.2048177810889666,0.5533550315825706
R04,11,skip,192,232,137,0,0.029879307374358177,0.03709682822227478,0.625814863102994,1.9851617309244414,0.5017029407505998
R04,11,skip,193,233,137,0,0.031555164605379105,0.03975790739059448,0.625814863102994,1.8648413733159477,0.537691765356217
R04,11,skip,194,234,137,0,0.027061939239501953,0.033852361142635345,0.625814863102994,1.8438567082634856,0.4578242925472953
R04,11,skip,195,235,137,0,0.02728741057217121,0.033713020384311676,0.625814863102994,2.0174458310051504,0.4559398277138455
R04,11,skip,196,236,137,0,0.02721528708934784,0.033812277019023895,0.625814863102994,2.160302973862293,0.45728218898596706
R04,11,skip,197,237,137,0,0.027142059057950974,0.03398292511701584,0.625814863102994,2.303160116719436,0.45959005886861776
R04,11,skip,198,238,137,0,0.026886416599154472,0.03353213146328926,0.625814863102994,2.4460172595765792,0.45349345943992236
R04,11,skip,199,239,137,0,0.025896720588207245,0.033028051257133484,0.625814863102994,2.588874402433722,0.4466762048679892
R04,11,skip,200,240,137,0,0.026564693078398705,0.03292199224233627,0.625814863102994,2.541255354814674,0.4452418472108318
R04,11,skip,201,241,137,0,0.025814872235059738,0.032574303448200226,0.625814863102994,2.350779164338484,0.4405396530114004
R04,11,skip,202,242,137,0,0.025576554238796234,0.03229263797402382,0.625814863102994,2.1874340348916586,0.43673036786563246
R04,11,skip,203,243,137,0,0.02626095339655876,0.032650940120220184,0.625814863102994,2.107034208729122,0.44157609859352337
R04,11,skip,204,244,137,0,0.025790072977542877,0.033085208386182785,0.625814863102994,2.1259700751226145,0.44744920625660056
R04,11,skip,205,245,137,0,0.026884300634264946,0.034197207540273666,0.625814863102994,2.353821319923013,0.4624880457599894
R04,11,skip,206,246,137,0,0.026468118652701378,0.034870922565460205,0.625814863102994,2.6313404110014256,0.4715994664814244
R04,11,skip,207,247,137,0,0.027068091556429863,0.034239448606967926,0.625814863102994,2.815670205500713,0.4678212970508441
R04,11,skip,208,248,137,0,0.02661268785595894,0.03354401886463165,1.008604954367661,3.3353821319923003,0.5541710077055587
R04,11,skip,209,249,137,0,0.026036612689495087,0.03291349858045578,1.6,3.9047619047619047,0.6487729903138957
R04,11,skip,210,250,141,0,0.02754972316324711,0.034541480243206024,1.7827900912646668,1.9114049792015906,0.4671440402414154
R04,11,skip,211,251,141,0,0.026311373338103294,0.032763782888650894,1.5827900912646669,2.099832371018814,0.44310220072885725
R04,11,skip,212,252,144,0,0.02681216597557068,0.03482538089156151,1.2,2.332277891599926,0.47098355421030574
R04,11,skip,213,253,144,0,0.02630610577762127,0.03484681248664856,0.9913950456323277,2.280561246662942,0.4712733982426776
R04,11,skip,214,254,144,0,0.02679854817688465,0.03510506451129913,1.2,2.3281802942819896,0.4747660364662385
R04,11,skip,215,255,147,0,0.026732567697763443,0.034675899893045425,1.8,2.4915254237288145,0.4689619512826241
R04,11,skip,216,256,147,0,0.027881717309355736,0.03601466119289398,1.5913950456323278,2.189420748742783,0.48706755527315115
R04,11,skip,217,257,144,0,0.02876301482319832,0.03864056617021561,3.6,3.1351586266840497,0.5225806789655656
R04,11,skip,218,258,150,0,0.031275056302547455,0.04342082515358925,1.8,2.761904761904762,0.587229601917636
R04,11,skip,219,259,150,0,0.03342390060424805,0.047137271612882614,1.4086049543676609,4.287763084373252,0.712408322416265
R04,11,skip,220,260,150,0,0.03288424387574196,0.048193614929914474,0.625814863102994,5.942136959086112,0.9872811858514797
R04,11,skip,221,261,150,0,0.03611532598733902,0.05506270006299019,0.6086049543676608,5.689700130378095,0.9453390136471944
R04,11,skip,222,262,150,0,0.03200415149331093,0.05085296928882599,0.8,5.644129881418017,0.9377675541297463
R04,11,skip,223,263,152,0,0.032305922359228134,0.05377844721078873,0.6,5.745514372633016,0.9546125042550775
R04,11,skip,224,264,152,0,0.03556748852133751,0.05853869765996933,0.4,5.457751288259764,0.906800903623779
R04,11,skip,225,265,153,0,0.03274740278720856,0.052886079996824265,0.4172099087353331,5.52790712112746,0.9184572377582702
R04,11,skip,226,266,153,0,0.03380759432911873,0.054304420948028564,0.425814863102994,5.378903582293411,0.8937004218974033
R04,11,skip,227,267,153,0,0.029307421296834946,0.05227469280362129,10.025814863102994,5.569379772769602,0.9253478848395446
R04,11,skip,228,268,153,0,0.03199188411235809,0.0553266741335392,19.425814863102993,5.815670205500713,0.9662688383895689
R04,11,skip,229,269,106,0,0.03180758282542229,0.05645105615258217,29.20860495436766,44.28776308437326,7.358375540265929
R04,11,skip,230,270,106,0,0.031867291778326035,0.05565054342150688,29.8,44.76190476190476,7.437153791403194
R04,11,skip,231,271,157,0,0.03263712674379349,0.054087087512016296,20.4,5.830508474576272,0.9687342046357137
R04,11,skip,232,272,157,0,0.02968776598572731,0.04932847619056702,10.40860495436766,5.468491960017383,0.9085854574337495
R04,11,skip,233,273,157,0,0.029149338603019714,0.04797206073999405,0.625814863102994,5.333830011796116,0.8862114850994918
R04,11,skip,234,274,157,0,0.029479268938302994,0.04663059115409851,0.6086049543676608,5.480784751971193,0.9106278947422711
R04,11,skip,235,275,157,0,0.03316744044423103,0.05256380885839462,1.2,5.915502576519527,0.98285590501635
R04,11,skip,236,276,159,0,0.029838236048817635,0.05074230208992958,0.974185136897006,5.512013410318497,0.9158165107331114
R04,11,skip,237,277,161,0,0.03253757953643799,0.04918723553419113,1.2,6.155646613273732,1.0227556399121132
R04,11,skip,238,278,161,0,0.03620712831616402,0.051402635872364044,0.6086049543676608,5.714782392748494,0.9495064109837738
R04,11,skip,239,279,161,0,0.03342493623495102,0.051225773990154266,0.625814863102994,5.431116905693178,0.902375622788649
R04,11,skip,240,280,161,0,0.034750159829854965,0.0529191717505455,0.6086049543676608,3.1162227602905572,0.7156866331066273
R04,11,skip,241,281,161,0,0.03473636135458946,0.053531792014837265,0.8,1.163841807909605,0.7239717993293836
R04,11,skip,242,282,163,0,0.033616937696933746,0.05208801478147507,0.8,0.9073073818836541,0.704445944465823
R04,11,skip,243,283,163,0,0.03272062912583351,0.05056349188089371,0.7913950456323278,0.8535419382877004,0.6838280733669659
R04,11,skip,244,284,163,0,0.03381505608558655,0.050476208329200745,1.2,1.0148382690755586,0.6826476378240366
R04,11,skip,245,285,166,0,0.030790340155363083,0.04931505024433136,1.2,1.6666666666666667,0.6669439657374427
R04,11,skip,246,286,166,0,0.03020770475268364,0.05051382631063461,0.8086049543676609,1.1822809958403175,0.6831563889171864
R04,11,skip,247,287,166,0,0.03142772987484932,0.05505803972482681,0.625814863102994,0.9129570993977777,0.7446129970034168
R04,11,skip,248,288,166,0,0.03136024996638298,0.05445471778512001,0.625814863102994,0.8300117961134917,0.7364535826848495
R04,11,skip,249,289,166,0,0.034343842417001724,0.0650826096534729,0.8086049543676609,0.8008319364251568,0.8801867496387403
R04,11,skip,250,290,166,0,0.035187698900699615,0.06572112441062927,1.2,0.9498354752592058,0.8888221167773697
R04,11,skip,251,291,169,0,0.03801966458559036,0.06708618998527527,1.2,1.821816601477619,0.9072834636346754
R04,11,skip,252,292,169,0,0.03948136791586876,0.06580439954996109,0.8086049543676609,1.457254609796981,0.8899483419641662
R04,11,skip,253,293,169,0,0.03703058138489723,0.059795789420604706,0.625814863102994,1.2872664059104728,0.808687018121071
R04,11,skip,254,294,169,0,0.03660068288445473,0.05711701512336731,0.625814863102994,1.1213757993418985,0.7724588819990683
R04,11,skip,255,295,169,0,0.03384264558553696,0.054335422813892365,0.625814863102994,1.0548208853293584,0.7348402200134357
R04,11,skip,256,296,169,0,0.03350191190838814,0.053816311061382294,0.625814863102994,0.9908114484385648,0.7278196766060044
R04,11,skip,257,297,169,0,0.032120127230882645,0.04844413697719574,0.6086049543676608,1.0967902154342823,0.6551656070960349
R04,11,skip,258,298,169,0,0.031252384185791016,0.04808959364891052,0.8,1.3993915688830936,0.6503707111723614
R04,11,skip,259,299,171,0,0.0325130932033062,0.04912465065717697,0.8,0.8110759297199993,0.6643689738211338
R04,11,skip,260,300,171,0,0.033364973962306976,0.05152422934770584,0.6086049543676608,0.8028807350841237,0.6968212276469189
R04,11,skip,261,301,171,0,0.03415955230593681,0.05009787529706955,0.625814863102994,0.9810641336065076,0.6775310064595972
R04,11,skip,262,302,171,0,0.0340900719165802,0.05158747732639313,0.6086049543676608,1.1925249891351573,0.6976766025785388
R04,11,skip,263,303,171,0,0.034156616777181625,0.052158840000629425,0.8,1.5238095238095237,0.7054037951078277
R04,11,skip,264,304,173,0,0.035289131104946136,0.05253531038761139,0.7827900912646669,0.6436332029552377,0.7104952357863318
R04,11,skip,265,305,173,0,0.03423966467380524,0.05208892375230789,0.7827900912646669,0.7660023592227011,0.7044582375205594
R04,11,skip,266,306,175,0,0.03583335503935814,0.05437031760811806,0.6,1.0127894704165892,0.7353121423237481
R04,11,skip,267,307,175,0,0.036767274141311646,0.05770188197493553,0.4,0.8991121872477812,0.7803687070013884
R04,11,skip,268,308,176,0,0.038582317531108856,0.0623939149081707,0.4172099087353331,1.176631278326194,0.8438244479234461
